id,tenure_years,nb_prod_act,pow_max,cons_12m,net_margin,has_gas_flag,days_to_contract_end,churn_probability,risk_rank,risk_decile
c5cb90103784d8892b5eae631d115954,5,1,19.74,13436,180.62,0,251,0.5569864281997956,1279,1
0123d2d182eaeacd016aed82b95763bf,4,1,30.8,3199,34.4,0,17,0.5569589015431743,1280,1
6c2719e0323638e7e879a9722e708fd1,4,1,20.0,23325,290.92,0,39,0.5569137265760541,1281,1
2817e3d4265304e73b56915b1100ce9b,3,1,21.2,16140,186.63,0,342,0.5568938421837518,1282,1
fdcb302ccd19d0e124652c6c332cbcc2,3,2,19.919,80914,429.6,1,189,0.5568638475345857,1283,1
cd37e6857d4d00b19fe458ec70e55e41,4,1,19.7,12312,167.01,0,322,0.5568266173335212,1284,1
a97351bb3c9949d9b1b068acbcee6173,3,1,24.249,15137,181.69,0,28,0.5568156443947054,1285,1
d92e9df51dc98a7eae9339a31c567beb,4,1,80.0,35041,434.56,0,339,0.5567703261507546,1286,1
584ebf1e76b853986b620a8e1df5dcd5,4,1,17.6,13846,170.69,0,322,0.5567216818302347,1287,1
12cfc73201d2bfa5ec35929a1d79a9c6,6,1,20.0,4894,256.85,0,135,0.5567020217123254,1288,1
87bf32e97f95ce9236ecfdaf2af294c4,3,4,27.6,11780,126.18,1,113,0.5566749041484572,1289,1
572b333be603f0248875bd065de01113,4,1,27.713,20318,250.51,0,97,0.5565903430947957,1290,1
2fae70276cd7a4874a2aefcd68d5a184,4,1,26.3,41990,504.88,0,358,0.5565718545355541,1291,1
f33500db8a0d8913a24873b638ce69e1,4,1,19.0,30401,353.07,0,87,0.556571076761559,1292,1
82e2271947ec0ca456a298e2fa38725b,4,1,33.0,18578,232.14,0,262,0.55653718462409,1293,1
8346a591fa03a12d29d36b4674d3277e,4,1,17.25,2457,25.12,0,159,0.5565359294032687,1294,1
b67e6d29a61ae29dc972bc76babcce0f,3,1,19.05,12355,149.29,0,194,0.5565077587265913,1295,1
02eca4eeda82cc2229825d5457408f25,3,1,20.0,37802,464.46,0,195,0.5564963498163218,1296,1
64a19065d3f2136837252da01185ca2c,3,1,34.5,35228,362.18,0,21,0.5564688427158265,1297,1
db185442826802c467b21adc45c78956,3,1,34.5,26967,300.86,0,194,0.556418526379758,1298,1
a1bceaa21660bd212091a9ede09fce81,4,1,31.9,109584,921.86,0,117,0.5564025980318661,1299,1
e810cfec869d76be6ad9eedf3829071f,3,1,30.0,355627,626.39,0,198,0.5563820806289502,1300,1
a5386b0fed9fd97106d1660dc6c8f461,3,2,17.25,19620,159.78,1,187,0.5563804838547868,1301,1
024cc0debba7ba84eb730f96a08bb5ca,4,1,43.64,11093,46.46,0,180,0.5563396146392534,1302,1
61e110c8a53516913686cc4157cf615a,4,1,34.641,14858,194.52,0,313,0.5563217718185004,1303,1
22611bdfd45a521a87c515ae5da9e087,3,1,155.0,60300,942.25,0,4,0.5563104485620369,1304,1
042b68abecd256b91b85834cabc09680,3,1,15.0,918,130.02,0,352,0.5562965473757224,1305,1
00420fc2b6ede48ec7e941c769a6a840,4,1,17.32,51661,465.3,0,167,0.5562794286111628,1306,1
3c8a93992b802c6daa789d20a4831d6a,3,1,20.0,3889,49.13,0,82,0.5562591537717483,1307,1
c1a921ca7a7ac210e9bac1c5683c0eae,3,1,15.2,30407,157.28,0,150,0.5562144552317446,1308,1
92721d214adee8789e5c776a1538bc84,3,3,19.8,641891,466.65,1,312,0.5562022695464309,1309,1
c7414852102c6e064703dd0484b5c5b4,3,1,13.2,17084,225.44,0,101,0.556195534010539,1310,1
1ca7e422e01ed5bb0bcd21de82008a54,3,2,15.5,23504,50.15,0,256,0.5561794982420984,1311,1
be7a29e877b8d8c0d01dc36599916fa1,4,1,17.0,35218,530.56,0,54,0.556144136969002,1312,1
1750ff82243c6d40619ffdce38834a57,4,1,20.0,26228,242.28,0,328,0.5561050576401441,1313,1
ce376ac88e0facd1583841810f68d7d2,5,1,20.0,11824,143.33,0,243,0.5560641458431644,1314,1
131e35473698ad346d4119b126dad92b,3,1,19.71,43999,518.9,0,45,0.5559824648972231,1315,1
531f2ab5ee6ade695739fd73cd82bd3f,3,1,17.25,50662,181.87,0,232,0.5559792040333882,1316,1
a08f511c8b88219163e8cd07b4330002,4,1,31.5,24708,310.54,0,35,0.5559570789178023,1317,1
de0e02de4806dbe40fb6c9df7b49de2e,4,1,30.0,44973,594.43,0,190,0.5559405805714791,1318,1
